name,date,collected_at,left_days,is_jannies,available,price_per_deal,unit,price_per_unit,after,after_and_js_jannies,artistname
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-21,2019-06-18,3,1,1,18000,2,9000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,6000,1,6000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,7500,2,3750.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,7500,1,7500.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,7500,2,3750.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,8000,2,4000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,12000,2,6000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,13000,2,6500.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,13000,3,4333.333333333333,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,15000,1,15000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,16000,1,16000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,16000,2,8000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,16500,2,8250.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,16500,2,8250.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,17000,1,17000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,17000,2,8500.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,17000,1,17000.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,1,17000,2,8500.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,17000,2,8500.0,1,1,キスマイフットツー
Kis-My-Ft2 キスマイフットツー LIVE TOUR 2019 FREE HUGS!,2019-06-22,2019-06-18,4,1,0,17000,2,8500.0,1,1,キスマイフットツー
